new_cases_smooth,new_deaths_smooth,DNN Model Cases,DNN Model Deaths,RNN Model Cases,RNN Model Deaths
14141.142857142857,353.2857142857143,,,,
15573.42857142857,425.14285714285717,,,,
17121.571428571428,499.57142857142856,,,,
19363.714285714286,619.8571428571429,,,,
22243.85714285714,755.7142857142857,,,,
24298.0,911.7142857142857,,,,
26240.428571428572,1041.4285714285713,,,,
28067.0,1173.2857142857142,,,,
29635.285714285714,1314.5714285714287,,,,
30964.714285714286,1465.7142857142858,,,,
31600.85714285714,1679.0,,,,
31450.714285714286,1803.4285714285713,,,,
31980.14285714286,1902.0,,,,
32284.14285714286,2011.142857142857,,,,
31814.714285714286,2091.5714285714284,,,,
31440.14285714286,2128.714285714286,,,,
30804.285714285714,2163.285714285714,,,,
30520.571428571428,2142.714285714286,,,,
29698.85714285714,2207.0,,,,
28855.14285714286,2198.5714285714284,,,,
28657.285714285714,2186.4285714285716,,,,
28486.14285714286,2165.285714285714,,,,
28320.571428571428,2179.1428571428573,,,,
28734.571428571428,2210.4285714285716,,,,
28325.428571428572,2222.1428571428573,,,,
28813.85714285714,2200.285714285714,,,,
29318.85714285714,2245.714285714286,,,,
29218.428571428572,2256.714285714286,,,,
29570.428571428572,2218.1428571428573,,,,
29628.285714285714,2136.5714285714284,,,,
28753.285714285714,2033.0,,,,
28561.85714285714,1991.7142857142858,,,,
28216.0,1986.2857142857142,,,,
27594.571428571428,1948.5714285714287,,,,
27965.85714285714,1908.4285714285713,,,,
27530.714285714286,1911.5714285714287,,,,
27215.85714285714,1881.5714285714287,,,,
27270.428571428572,1863.2857142857142,,,,
27263.85714285714,1866.0,,,,
26995.428571428572,1851.2857142857142,,,,
26737.14285714286,1812.5714285714287,,,,
25581.85714285714,1792.0,,,,
25265.571428571428,1754.142857142857,,,,
24489.85714285714,1723.7142857142858,,,,
23802.14285714286,1675.7142857142858,,,,
23576.0,1583.4285714285713,,,,
22983.0,1501.5714285714287,,,,
22898.14285714286,1481.7142857142858,,,,
22599.285714285714,1468.7142857142858,,,,
22459.714285714286,1430.4285714285713,,,,
22387.714285714286,1407.857142857143,,,,
22833.285714285714,1434.142857142857,,,,
22556.0,1413.7142857142858,,,,
22883.0,1379.7142857142858,,,,
22732.714285714286,1294.142857142857,,,,
22576.85714285714,1229.857142857143,,,,
22141.571428571428,1213.7142857142858,,,,
22385.0,1187.857142857143,,,,
21854.0,1097.142857142857,,,,
21660.14285714286,985.7142857142857,,,,
21067.571428571428,980.2857142857143,,,,
20575.571428571428,968.7142857142857,,,,
20692.285714285714,956.2857142857143,,,,
21052.428571428572,937.4285714285714,,,,
20898.14285714286,934.0,,,,
20721.285714285714,960.2857142857143,,,,
20986.0,1003.7142857142857,,,,
21171.14285714286,939.2857142857143,,,,
21075.0,925.5714285714286,,,,
21207.428571428572,891.4285714285714,,,,
20854.14285714286,847.0,,,,
20701.14285714286,824.5714285714286,,,,
20730.0,786.1428571428571,,,,
20284.428571428572,776.4285714285714,,,,
20465.14285714286,756.7142857142857,,,,
20677.14285714286,730.8571428571429,,,,
20600.85714285714,721.5714285714286,,,,
21179.14285714286,734.4285714285714,,,,
21326.571428571428,718.1428571428571,,,,
21638.285714285714,702.1428571428571,,,,
22393.428571428572,688.0,,,,
23244.0,668.8571428571429,,,,
24014.285714285714,648.8571428571429,,,,
24971.0,620.1428571428571,,,,
25979.85714285714,595.7142857142857,,,,
26865.571428571428,591.7142857142857,,,,
28627.14285714286,593.5714285714286,,,,
30542.428571428572,584.1428571428571,,,,
31801.0,585.4285714285714,,,,
33485.857142857145,562.5714285714286,,,,
35547.28571428572,562.2857142857143,,,,
36843.857142857145,553.7142857142857,,,,
39070.0,554.4285714285714,,,,
40374.57142857143,550.8571428571429,,,,
41710.857142857145,523.5714285714286,,,,
43988.71428571428,517.4285714285714,,,,
46318.57142857143,544.0,,,,
47085.28571428572,549.8571428571429,,,,
47704.71428571428,521.8571428571429,,,,
49138.71428571428,522.7142857142857,,,,
49396.142857142855,521.7142857142857,,,,
51428.0,608.2857142857143,,,,
52613.857142857145,627.7142857142857,,,,
53452.142857142855,670.0,,,,
55837.142857142855,689.8571428571429,,,,
57885.142857142855,750.0,,,,
58982.857142857145,771.0,,,,
61241.42857142857,780.7142857142857,,,,
62295.857142857145,747.2857142857143,,,,
63438.857142857145,766.1428571428571,,,,
65342.142857142855,758.0,,,,
65943.14285714286,774.8571428571429,,,,
66303.0,795.1428571428571,,,,
66591.71428571429,794.1428571428571,,,,
67048.42857142857,811.1428571428571,,,,
66545.0,834.7142857142857,,,,
66895.0,870.4285714285714,,,,
65841.14285714286,889.1428571428571,,,,
65992.57142857143,914.2857142857143,,,,
66332.42857142857,920.5714285714286,,,,
65531.42857142857,930.4285714285714,,,,
64769.42857142857,1010.0,,,,
65047.71428571428,1045.2857142857142,,,,
65231.0,1074.4285714285713,,,,
65090.0,1094.4285714285713,,,,
64432.71428571428,1111.142857142857,,,,
63185.0,1137.0,,,,
61853.71428571428,1122.142857142857,,,,
60249.71428571428,1044.857142857143,,,,
59155.71428571428,1044.7142857142858,,,,
56670.28571428572,1040.4285714285713,,,,
55513.57142857143,1042.142857142857,,,,
54167.0,1044.2857142857142,,,,
53872.57142857143,1041.5714285714287,,,,
53901.57142857143,1060.142857142857,,,,
54201.28571428572,1061.4285714285713,,,,
52657.57142857143,1015.7142857142857,,,,
52886.0,1030.857142857143,,,,
51736.857142857145,1005.7142857142857,,,,
52600.42857142857,1021.1428571428571,,,,
51571.42857142857,1011.0,,,,
50634.857142857145,1018.0,,,,
49070.28571428572,1004.1428571428571,,,,
48647.28571428572,1040.2857142857142,,,,
47405.0,1011.2857142857143,,,,
46337.71428571428,1015.7142857142857,,,,
43967.28571428572,979.0,,,,
43417.142857142855,974.8571428571429,,,,
42712.71428571428,958.7142857142857,,,,
42709.71428571428,956.2857142857143,,,,
42014.57142857143,949.7142857142857,,,,
41728.857142857145,933.1428571428571,,,,
41927.0,934.0,,,,
41675.0,916.1428571428571,,,,
41621.857142857145,905.7142857142857,,,,
41641.28571428572,901.2857142857143,,,,
41478.28571428572,911.0,,,,
41701.28571428572,884.8571428571429,,,,
41079.28571428572,867.2857142857143,,,,
40931.0,857.7142857142857,,,,
41427.71428571428,856.5714285714286,,,,
41471.42857142857,839.4285714285714,,,,
41030.142857142855,836.4285714285714,,,,
39315.142857142855,801.4285714285714,,,,
37278.0,717.2857142857143,,,,
36264.57142857143,730.0,,,,
35119.0,711.2857142857143,,,,
34728.142857142855,743.0,,,,
34460.28571428572,734.5714285714286,,,,
34886.857142857145,732.0,,,,
36446.57142857143,752.1428571428571,,,,
38173.28571428572,858.8571428571429,,,,
38889.42857142857,829.4285714285714,,,,
40182.57142857143,824.4285714285714,,,,
40399.57142857143,786.7142857142857,,,,
40546.42857142857,786.5714285714286,,,,
41133.142857142855,764.0,,,,
43649.28571428572,762.5714285714286,,,,
43691.28571428572,737.8571428571429,,,,
43712.42857142857,753.7142857142857,,,,
43980.71428571428,759.5714285714286,,,,
43842.42857142857,762.4285714285714,,,,
44198.857142857145,770.1428571428571,,,,
44076.0,777.0,,,,
41392.57142857143,767.0,,,,
41902.57142857143,742.8571428571429,,,,
41953.857142857145,725.8571428571429,,,,
41746.857142857145,720.0,,,,
42687.28571428572,709.5714285714286,,,,
43251.0,696.0,,,,
42997.142857142855,705.5714285714286,,,,
43884.42857142857,723.1428571428571,,,,
44138.71428571428,698.7142857142857,,,,
45803.0,696.4285714285714,,,,
47651.42857142857,714.5714285714286,,,,
47865.71428571428,730.5714285714286,,,,
48774.857142857145,726.7142857142857,,,,
50222.71428571428,738.8571428571429,,,,
50566.57142857143,726.5714285714286,,,,
51571.57142857143,741.5714285714286,,,,
52813.857142857145,750.5714285714286,,,,
53709.142857142855,731.4285714285714,,,,
55539.28571428572,726.4285714285714,,,,
55789.57142857143,742.8571428571429,,,,
56282.28571428572,746.0,,,,
59982.57142857143,757.8571428571429,,,,
61372.71428571428,776.5714285714286,,,,
61869.857142857145,800.4285714285714,,,,
63510.142857142855,804.7142857142857,,,,
65326.142857142855,808.7142857142857,,,,
69052.28571428571,834.7142857142857,,,,
70875.42857142857,830.2857142857143,,,,
70825.0,838.1428571428571,,,,
72943.14285714286,844.5714285714286,,,,
75251.57142857143,828.5714285714286,,,,
77359.14285714286,844.5714285714286,,,,
79823.28571428571,860.0,,,,
80820.42857142857,853.8571428571429,,,,
86936.28571428571,858.8571428571429,,,,
89491.14285714286,864.7142857142857,,,,
96680.0,951.5714285714286,,,,
100278.71428571429,963.5714285714286,,,,
105744.28571428571,984.7142857142857,,,,
109868.57142857143,1008.1428571428571,,,,
115231.0,1032.2857142857142,,,,
116701.28571428571,1043.2857142857142,,,,
121739.28571428571,1072.5714285714287,,,,
123651.14285714286,1049.7142857142858,,,,
129653.85714285714,1094.5714285714287,,,,
134722.2857142857,1102.2857142857142,,,,
142206.42857142858,1097.7142857142858,,,,
147985.57142857142,1136.142857142857,,,,
150986.2857142857,1165.142857142857,,,,
157039.14285714287,1172.2857142857142,,,,
160385.42857142858,1215.2857142857142,,,,
164178.57142857142,1286.7142857142858,,,,
167994.2857142857,1406.2857142857142,,,,
170552.85714285713,1513.142857142857,,,,
172196.85714285713,1551.5714285714287,,,,
173705.0,1588.4285714285713,,,,
175349.0,1626.7142857142858,,,,
177005.42857142858,1685.2857142857142,,,,
178449.57142857142,1731.4285714285713,,,,
167132.42857142858,1638.0,,,,
168545.0,1581.0,,,,
165153.14285714287,1544.2857142857142,,,,
164218.42857142858,1544.857142857143,,,,
162235.57142857142,1580.4285714285713,,,,
164049.85714285713,1639.857142857143,,,,
166802.42857142858,1719.857142857143,,,,
182700.57142857142,1943.2857142857142,,,,
186214.57142857142,2104.5714285714284,,,,
194788.2857142857,2245.5714285714284,,,,
200613.42857142858,2290.4285714285716,,,,
205512.14285714287,2328.5714285714284,,,,
210694.0,2340.285714285714,,,,
213548.2857142857,2391.4285714285716,,,,
214677.7142857143,2397.4285714285716,,,,
215705.0,2502.714285714286,,,,
215967.7142857143,2518.714285714286,,,,
216938.14285714287,2558.1428571428573,,,,
216774.0,2564.1428571428573,,,,
214718.85714285713,2631.714285714286,,,,
218163.0,2709.1428571428573,,,,
219329.0,2776.4285714285716,,,,
221037.42857142858,2708.5714285714284,225848.17,2693.0134,225178.02,2768.838
217395.85714285713,2736.285714285714,224576.2,2837.2847,224396.55,2741.83
217387.57142857142,2748.285714285714,221697.62,2753.0854,222570.86,2768.466
218157.14285714287,2788.5714285714284,218463.75,2797.0164,223343.52,2735.8333
216437.57142857142,2830.285714285714,218603.6,2753.3047,225997.58,2815.5342
213997.14285714287,2787.285714285714,218083.97,2853.455,222956.84,2859.4326
207495.42857142858,2708.1428571428573,215708.05,2888.798,218979.1,2868.3416
185449.7142857143,2488.0,214076.72,2852.3376,215447.28,2752.6936
190365.2857142857,2377.714285714286,207545.8,2731.0374,205699.08,2559.17
185777.85714285713,2337.5714285714284,200331.58,2541.982,201406.6,2396.1238
182285.2857142857,2346.714285714286,199249.73,2404.3618,202514.11,2268.9487
182588.7142857143,2380.4285714285716,194977.83,2268.089,184151.36,2286.6028
183170.57142857142,2424.8571428571427,187374.39,2363.486,176508.11,2331.374
189084.7142857143,2501.4285714285716,186617.36,2416.758,182126.55,2373.9746
197069.7142857143,2608.4285714285716,184425.3,2483.2896,189782.69,2452.9917
207657.2857142857,2697.0,187176.95,2449.8584,188717.27,2510.2585
215244.0,2698.5714285714284,190296.0,2527.4653,198712.92,2611.586
216622.2857142857,2712.0,198448.69,2549.3328,203470.2,2610.3364
221601.85714285713,2720.714285714286,203900.3,2523.9277,210734.3,2629.279
224709.7142857143,2748.285714285714,205450.08,2582.5298,219177.98,2665.1118
230781.14285714287,2822.1428571428573,210041.3,2635.2627,233935.2,2743.3145
250743.57142857142,3099.285714285714,221932.02,2762.8223,232539.11,2888.2961
245349.42857142858,3217.4285714285716,235541.08,2900.7861,243521.42,3109.4019
245996.14285714287,3296.285714285714,246642.22,3208.5513,246921.92,3240.37
250379.42857142858,3295.8571428571427,245998.61,3330.5142,245524.67,3387.7651
249223.14285714287,3407.4285714285716,251077.67,3452.7432,260777.78,3332.7646
245646.0,3421.8571428571427,258102.64,3305.2231,268328.12,3355.4321
239581.57142857142,3422.285714285714,259570.55,3347.4724,257823.36,3346.9436
232367.42857142858,3394.0,255463.75,3324.281,248876.55,3468.6377
223650.57142857142,3407.714285714286,249059.02,3523.8804,249750.67,3449.3794
218582.7142857143,3389.4285714285716,245256.67,3463.1567,240978.22,3483.269
208355.42857142858,3305.714285714286,235091.83,3560.0806,233944.14,3486.9468
201181.7142857143,3056.8571428571427,224753.48,3537.0283,224382.11,3467.9368
194446.7142857143,3110.285714285714,220006.08,3469.9678,213842.08,3220.1814
188466.14285714287,3140.714285714286,214647.64,3156.2803,201407.33,3141.2935
181027.42857142858,3130.285714285714,204292.05,3124.5684,198802.89,3003.1277
176596.42857142858,3117.285714285714,196425.52,3102.5747,188759.5,3134.1812
169916.14285714287,3120.4285714285716,191155.53,3216.423,181261.02,3124.6187
171141.57142857142,3186.4285714285716,186156.48,3148.819,177895.03,3098.7212
166974.7142857143,3371.8571428571427,181293.52,3074.9907,173340.36,3054.2344
162694.0,3307.285714285714,176461.14,3053.4941,170706.23,3269.5796
159195.42857142858,3284.1428571428573,171220.42,3333.9697,164197.19,3301.8755
155740.7142857143,3254.0,166145.64,3193.2976,163124.12,3294.4927
151697.85714285713,3172.1428571428573,163384.72,3185.5942,161449.42,3195.4543
148981.85714285713,3164.5714285714284,158709.58,3143.998,158455.53,3159.927
146582.42857142858,3174.5714285714284,155711.39,3132.0352,151841.42,3175.0874
141977.14285714287,3094.4285714285716,152851.55,3170.9612,150022.28,3267.6975
137458.85714285713,3083.8571428571427,149858.16,3212.9878,144916.42,3131.374
130982.28571428571,3043.4285714285716,144873.8,3092.3323,141737.27,3110.6997
126392.0,3044.714285714286,140263.28,3180.401,137211.95,3057.0474
120915.57142857143,3020.714285714286,136220.14,3089.9832,134657.7,3033.353
117721.28571428571,2952.4285714285716,133063.39,3009.2925,127529.766,2989.3022
111317.0,2889.5714285714284,128001.59,2965.6047,122481.49,2932.7024
108500.85714285714,2832.4285714285716,122749.61,2887.0063,116735.71,2786.3096
104719.14285714286,2752.8571428571427,118924.43,2784.9543,111911.62,2775.6638
102115.28571428571,2672.4285714285716,115203.77,2768.604,109639.195,2694.17
97150.57142857143,2570.714285714286,111999.77,2675.4282,105969.734,2614.0076
94740.85714285714,2511.5714285714284,108270.07,2612.8052,101612.086,2527.0383
91221.0,2478.0,104941.12,2499.8057,97476.76,2425.5786
86056.85714285714,2383.285714285714,101503.555,2433.8716,96308.51,2360.5415
81357.42857142857,2191.5714285714284,97258.61,2410.8179,90997.58,2314.725
77781.0,2059.5714285714284,93087.98,2308.7136,87310.87,2141.107
72618.0,1958.857142857143,89388.08,2102.6846,83612.45,2020.0663
69758.85714285714,1921.4285714285713,85868.47,1949.7214,80218.76,1900.3364
67529.57142857143,1866.7142857142858,81696.87,1788.5052,73428.57,1865.0748
66391.14285714286,1879.2857142857142,78631.1,1787.2896,71655.46,1838.5924
66681.0,1930.4285714285713,75892.9,1759.8547,67589.625,1817.2072
68042.57142857143,2007.4285714285713,73261.82,1775.3047,65757.96,1822.5151
68699.14285714286,2118.1428571428573,71094.98,1788.9453,64938.664,1894.1263
69833.28571428571,2102.0,69326.01,1902.9435,66203.03,1991.7588
69452.42857142857,2024.142857142857,67761.29,1965.5691,66683.37,2023.4857
68435.14285714286,1981.0,67382.85,1922.9685,68646.99,1978.7054
67604.85714285714,1958.0,67771.234,1849.0803,69627.65,1898.7091
67989.0,1991.2857142857142,67869.4,1824.7888,69489.88,1890.6426
65815.57142857143,1944.4285714285713,68201.11,1854.6118,69096.24,1992.8398
64743.28571428572,1846.0,67539.77,1962.8109,68300.04,2003.5746
63386.57142857143,1784.5714285714287,66451.75,2004.748,65899.95,1943.197
61882.857142857145,1737.0,65321.934,1917.135,66172.62,1809.2141
60997.42857142857,1737.2857142857142,64504.957,1824.6715,65241.547,1730.2058
59529.857142857145,1684.4285714285713,63325.324,1752.0431,63495.273,1699.4362
57544.42857142857,1569.857142857143,62468.152,1702.226,61527.69,1643.2645
57637.857142857145,1549.0,61051.684,1637.2009,60102.18,1536.3835
56315.71428571428,1417.2857142857142,60083.95,1508.4626,58522.484,1452.275
55516.57142857143,1365.142857142857,58831.535,1472.0168,58219.457,1365.5908
54773.857142857145,1336.142857142857,57382.113,1344.4915,56267.875,1360.452
54062.42857142857,1369.2857142857142,56428.086,1295.0939,55505.945,1294.6942
53670.42857142857,1354.2857142857142,55956.773,1224.7794,54904.734,1287.9769
55332.57142857143,1356.5714285714287,54805.965,1275.1252,54776.18,1273.5343
54744.57142857143,1284.857142857143,54659.2,1271.47,54504.973,1325.8212
54821.857142857145,1230.4285714285713,54571.52,1344.2292,54838.92,1247.4562
